Entity,Code,Date,Daily new confirmed deaths due to COVID-19 per million people (deaths per million)
Sudan,SDN,29-Jul-20,0.114
Sudan,SDN,30-Jul-20,0
Sudan,SDN,31-Jul-20,0
Sudan,SDN,1-Aug-20,0.479
Sudan,SDN,2-Aug-20,0
Sudan,SDN,3-Aug-20,0.137
Sudan,SDN,4-Aug-20,0
Sudan,SDN,5-Aug-20,0.251
Sudan,SDN,6-Aug-20,0
Sudan,SDN,7-Aug-20,0
Sudan,SDN,8-Aug-20,0.137
Sudan,SDN,9-Aug-20,0.091
Suriname,SUR,15-Mar-20,0
Suriname,SUR,21-Mar-20,0
Suriname,SUR,22-Mar-20,0
Suriname,SUR,23-Mar-20,0
Suriname,SUR,24-Mar-20,0
Suriname,SUR,25-Mar-20,0
Suriname,SUR,26-Mar-20,0
Suriname,SUR,27-Mar-20,0
Suriname,SUR,28-Mar-20,0
Suriname,SUR,29-Mar-20,0
Suriname,SUR,30-Mar-20,0
Suriname,SUR,31-Mar-20,0
Suriname,SUR,1-Apr-20,0
Suriname,SUR,2-Apr-20,0
Suriname,SUR,3-Apr-20,0
Suriname,SUR,4-Apr-20,1.705
Suriname,SUR,5-Apr-20,0
Suriname,SUR,6-Apr-20,0
Suriname,SUR,7-Apr-20,0
Suriname,SUR,8-Apr-20,0
Suriname,SUR,9-Apr-20,0
Suriname,SUR,10-Apr-20,0
Suriname,SUR,11-Apr-20,0
Suriname,SUR,12-Apr-20,0
Suriname,SUR,13-Apr-20,0
Suriname,SUR,14-Apr-20,0
Suriname,SUR,15-Apr-20,0
Suriname,SUR,16-Apr-20,0
Suriname,SUR,17-Apr-20,0
Suriname,SUR,18-Apr-20,0
Suriname,SUR,19-Apr-20,0
Suriname,SUR,20-Apr-20,0
Suriname,SUR,21-Apr-20,0
Suriname,SUR,22-Apr-20,0
Suriname,SUR,23-Apr-20,0
Suriname,SUR,24-Apr-20,0
Suriname,SUR,25-Apr-20,0
Suriname,SUR,26-Apr-20,0
Suriname,SUR,27-Apr-20,0
Suriname,SUR,28-Apr-20,0
Suriname,SUR,29-Apr-20,0
Suriname,SUR,30-Apr-20,0
Suriname,SUR,1-May-20,0
Suriname,SUR,2-May-20,0
Suriname,SUR,3-May-20,0
Suriname,SUR,4-May-20,0
Suriname,SUR,5-May-20,0
Suriname,SUR,6-May-20,0
Suriname,SUR,7-May-20,0
Suriname,SUR,8-May-20,0
Suriname,SUR,9-May-20,0
Suriname,SUR,10-May-20,0
Suriname,SUR,11-May-20,0
Suriname,SUR,12-May-20,0
Suriname,SUR,13-May-20,0
Suriname,SUR,14-May-20,0
Suriname,SUR,15-May-20,0
Suriname,SUR,16-May-20,0
Suriname,SUR,17-May-20,0
Suriname,SUR,18-May-20,0
Suriname,SUR,19-May-20,0
Suriname,SUR,20-May-20,0
Suriname,SUR,21-May-20,0
Suriname,SUR,22-May-20,0
Suriname,SUR,23-May-20,0
Suriname,SUR,24-May-20,0
Suriname,SUR,25-May-20,0
Suriname,SUR,26-May-20,0
Suriname,SUR,27-May-20,0
Suriname,SUR,28-May-20,0
Suriname,SUR,29-May-20,0
Suriname,SUR,30-May-20,0
Suriname,SUR,31-May-20,0
Suriname,SUR,1-Jun-20,0
Suriname,SUR,2-Jun-20,0
Suriname,SUR,3-Jun-20,0
Suriname,SUR,4-Jun-20,0
Suriname,SUR,5-Jun-20,0
Suriname,SUR,6-Jun-20,0
Suriname,SUR,7-Jun-20,0
Suriname,SUR,8-Jun-20,0
Suriname,SUR,9-Jun-20,1.705
Suriname,SUR,10-Jun-20,0
Suriname,SUR,11-Jun-20,0
Suriname,SUR,12-Jun-20,0
Suriname,SUR,13-Jun-20,1.705
Suriname,SUR,14-Jun-20,0
Suriname,SUR,15-Jun-20,0
Suriname,SUR,16-Jun-20,3.409
Suriname,SUR,17-Jun-20,1.705
Suriname,SUR,18-Jun-20,0
Suriname,SUR,19-Jun-20,1.705
Suriname,SUR,20-Jun-20,1.705
Suriname,SUR,21-Jun-20,0
Suriname,SUR,22-Jun-20,0
Suriname,SUR,23-Jun-20,0
Suriname,SUR,24-Jun-20,1.705
Suriname,SUR,25-Jun-20,1.705
Suriname,SUR,26-Jun-20,0
Suriname,SUR,27-Jun-20,0
Suriname,SUR,28-Jun-20,0
Suriname,SUR,29-Jun-20,1.705
Suriname,SUR,30-Jun-20,3.409
Suriname,SUR,1-Jul-20,0
Suriname,SUR,2-Jul-20,0
Suriname,SUR,3-Jul-20,0
Suriname,SUR,4-Jul-20,0
Suriname,SUR,5-Jul-20,1.705
Suriname,SUR,6-Jul-20,0
Suriname,SUR,7-Jul-20,0
Suriname,SUR,8-Jul-20,0
Suriname,SUR,9-Jul-20,5.114
Suriname,SUR,10-Jul-20,0
Suriname,SUR,11-Jul-20,1.705
Suriname,SUR,12-Jul-20,0
Suriname,SUR,13-Jul-20,0
Suriname,SUR,14-Jul-20,0
Suriname,SUR,15-Jul-20,0
Suriname,SUR,16-Jul-20,0
Suriname,SUR,17-Jul-20,0
Suriname,SUR,18-Jul-20,1.705
Suriname,SUR,19-Jul-20,1.705
Suriname,SUR,20-Jul-20,1.705
Suriname,SUR,21-Jul-20,0
Suriname,SUR,22-Jul-20,0
Suriname,SUR,23-Jul-20,0
Suriname,SUR,24-Jul-20,3.409
Suriname,SUR,25-Jul-20,0
Suriname,SUR,26-Jul-20,0
Suriname,SUR,27-Jul-20,0
Suriname,SUR,28-Jul-20,1.705
Suriname,SUR,29-Jul-20,0
Suriname,SUR,30-Jul-20,3.409
Suriname,SUR,31-Jul-20,0
Suriname,SUR,1-Aug-20,0
Suriname,SUR,2-Aug-20,0
Suriname,SUR,3-Aug-20,1.705
Suriname,SUR,4-Aug-20,0
Suriname,SUR,5-Aug-20,0
Suriname,SUR,6-Aug-20,0
Suriname,SUR,7-Aug-20,3.409
Suriname,SUR,8-Aug-20,0
Suriname,SUR,9-Aug-20,0
Swaziland,SWZ,15-Mar-20,0
Swaziland,SWZ,16-Mar-20,0
Swaziland,SWZ,17-Mar-20,0
Swaziland,SWZ,18-Mar-20,0
Swaziland,SWZ,19-Mar-20,0
Swaziland,SWZ,20-Mar-20,0
Swaziland,SWZ,21-Mar-20,0
Swaziland,SWZ,22-Mar-20,0
Swaziland,SWZ,23-Mar-20,0
Swaziland,SWZ,24-Mar-20,0
Swaziland,SWZ,25-Mar-20,0
Swaziland,SWZ,26-Mar-20,0
Swaziland,SWZ,27-Mar-20,0
Swaziland,SWZ,28-Mar-20,0
Swaziland,SWZ,29-Mar-20,0
Swaziland,SWZ,30-Mar-20,0
Swaziland,SWZ,31-Mar-20,0
Swaziland,SWZ,1-Apr-20,0
Swaziland,SWZ,2-Apr-20,0
Swaziland,SWZ,3-Apr-20,0
Swaziland,SWZ,4-Apr-20,0
Swaziland,SWZ,5-Apr-20,0
Swaziland,SWZ,6-Apr-20,0
Swaziland,SWZ,7-Apr-20,0
Swaziland,SWZ,8-Apr-20,0
Swaziland,SWZ,9-Apr-20,0
Swaziland,SWZ,10-Apr-20,0
Swaziland,SWZ,11-Apr-20,0
Swaziland,SWZ,12-Apr-20,0
Swaziland,SWZ,13-Apr-20,0
Swaziland,SWZ,14-Apr-20,0
Swaziland,SWZ,15-Apr-20,0
Swaziland,SWZ,16-Apr-20,0
Swaziland,SWZ,17-Apr-20,0
Swaziland,SWZ,18-Apr-20,0.862
Swaziland,SWZ,19-Apr-20,0
Swaziland,SWZ,20-Apr-20,0
Swaziland,SWZ,21-Apr-20,0
Swaziland,SWZ,22-Apr-20,0
Swaziland,SWZ,23-Apr-20,0
Swaziland,SWZ,24-Apr-20,0
Swaziland,SWZ,25-Apr-20,0
Swaziland,SWZ,26-Apr-20,0
Swaziland,SWZ,27-Apr-20,0
Swaziland,SWZ,28-Apr-20,0
Swaziland,SWZ,29-Apr-20,0
Swaziland,SWZ,30-Apr-20,0
Swaziland,SWZ,1-May-20,0
Swaziland,SWZ,2-May-20,0
Swaziland,SWZ,3-May-20,0
Swaziland,SWZ,4-May-20,0
Swaziland,SWZ,5-May-20,0
Swaziland,SWZ,6-May-20,0
Swaziland,SWZ,7-May-20,0.862
Swaziland,SWZ,8-May-20,0
Swaziland,SWZ,9-May-20,0
Swaziland,SWZ,10-May-20,0
Swaziland,SWZ,11-May-20,0
Swaziland,SWZ,12-May-20,0
Swaziland,SWZ,13-May-20,0
Swaziland,SWZ,14-May-20,0
Swaziland,SWZ,15-May-20,0
Swaziland,SWZ,16-May-20,0
Swaziland,SWZ,17-May-20,0
Swaziland,SWZ,18-May-20,0
Swaziland,SWZ,19-May-20,0
Swaziland,SWZ,20-May-20,0
Swaziland,SWZ,21-May-20,0
Swaziland,SWZ,22-May-20,0
Swaziland,SWZ,23-May-20,0
Swaziland,SWZ,24-May-20,0
Swaziland,SWZ,25-May-20,0
Swaziland,SWZ,26-May-20,0
Swaziland,SWZ,27-May-20,0
Swaziland,SWZ,28-May-20,0
Swaziland,SWZ,29-May-20,0
Swaziland,SWZ,30-May-20,0
Swaziland,SWZ,31-May-20,0
Swaziland,SWZ,1-Jun-20,0
Swaziland,SWZ,2-Jun-20,0.862
Swaziland,SWZ,3-Jun-20,0
Swaziland,SWZ,4-Jun-20,0
Swaziland,SWZ,5-Jun-20,0
Swaziland,SWZ,6-Jun-20,0
Swaziland,SWZ,7-Jun-20,0
Swaziland,SWZ,8-Jun-20,0
Swaziland,SWZ,9-Jun-20,0
Swaziland,SWZ,10-Jun-20,0
Swaziland,SWZ,11-Jun-20,0
Swaziland,SWZ,12-Jun-20,0
Swaziland,SWZ,13-Jun-20,0
Swaziland,SWZ,14-Jun-20,0
Swaziland,SWZ,15-Jun-20,0.862
Swaziland,SWZ,16-Jun-20,0
Swaziland,SWZ,17-Jun-20,0
Swaziland,SWZ,18-Jun-20,0
Swaziland,SWZ,19-Jun-20,0
Swaziland,SWZ,20-Jun-20,0
Swaziland,SWZ,21-Jun-20,0.862
Swaziland,SWZ,22-Jun-20,0
Swaziland,SWZ,23-Jun-20,0.862
Swaziland,SWZ,24-Jun-20,0.862
Swaziland,SWZ,25-Jun-20,0
Swaziland,SWZ,26-Jun-20,0.862
Swaziland,SWZ,27-Jun-20,0
Swaziland,SWZ,28-Jun-20,0
Swaziland,SWZ,29-Jun-20,2.586
Swaziland,SWZ,30-Jun-20,0
Swaziland,SWZ,1-Jul-20,0
Swaziland,SWZ,2-Jul-20,0
Swaziland,SWZ,3-Jul-20,0
Swaziland,SWZ,4-Jul-20,1.724
Swaziland,SWZ,5-Jul-20,0
Swaziland,SWZ,6-Jul-20,0
Swaziland,SWZ,7-Jul-20,0
Swaziland,SWZ,8-Jul-20,0.862
Swaziland,SWZ,9-Jul-20,0
Swaziland,SWZ,10-Jul-20,2.586
Swaziland,SWZ,11-Jul-20,0.862
Swaziland,SWZ,12-Jul-20,0
Swaziland,SWZ,13-Jul-20,1.724
Swaziland,SWZ,14-Jul-20,0
Swaziland,SWZ,15-Jul-20,0
Swaziland,SWZ,16-Jul-20,0
Swaziland,SWZ,17-Jul-20,0.862
Swaziland,SWZ,18-Jul-20,0
Swaziland,SWZ,19-Jul-20,0
Swaziland,SWZ,20-Jul-20,0
Swaziland,SWZ,21-Jul-20,1.724
Swaziland,SWZ,22-Jul-20,0.862
Swaziland,SWZ,23-Jul-20,0.862
Swaziland,SWZ,24-Jul-20,2.586
Swaziland,SWZ,25-Jul-20,0
Swaziland,SWZ,26-Jul-20,0
Swaziland,SWZ,27-Jul-20,3.448
Swaziland,SWZ,28-Jul-20,1.724
Swaziland,SWZ,29-Jul-20,4.31
Swaziland,SWZ,30-Jul-20,0.862
Swaziland,SWZ,31-Jul-20,0
Swaziland,SWZ,1-Aug-20,0.862
Swaziland,SWZ,2-Aug-20,1.724
Swaziland,SWZ,3-Aug-20,0
Swaziland,SWZ,4-Aug-20,1.724
Swaziland,SWZ,5-Aug-20,3.448
Swaziland,SWZ,6-Aug-20,3.448
Swaziland,SWZ,7-Aug-20,1.724
Swaziland,SWZ,8-Aug-20,0.862
Swaziland,SWZ,9-Aug-20,0
Sweden,SWE,31-Dec-19,0
Sweden,SWE,1-Jan-20,0
Sweden,SWE,2-Jan-20,0
Sweden,SWE,3-Jan-20,0
Sweden,SWE,4-Jan-20,0
Sweden,SWE,5-Jan-20,0
Sweden,SWE,6-Jan-20,0
Sweden,SWE,7-Jan-20,0
Sweden,SWE,8-Jan-20,0
Sweden,SWE,9-Jan-20,0
Sweden,SWE,10-Jan-20,0
Sweden,SWE,11-Jan-20,0
Sweden,SWE,12-Jan-20,0
Sweden,SWE,13-Jan-20,0
Sweden,SWE,14-Jan-20,0
Sweden,SWE,15-Jan-20,0
Sweden,SWE,16-Jan-20,0
Sweden,SWE,17-Jan-20,0
Sweden,SWE,18-Jan-20,0
Sweden,SWE,19-Jan-20,0
Sweden,SWE,20-Jan-20,0
Sweden,SWE,21-Jan-20,0
Sweden,SWE,22-Jan-20,0
Sweden,SWE,23-Jan-20,0
Sweden,SWE,24-Jan-20,0
Sweden,SWE,25-Jan-20,0
Sweden,SWE,26-Jan-20,0
Sweden,SWE,27-Jan-20,0
Sweden,SWE,28-Jan-20,0
Sweden,SWE,29-Jan-20,0
Sweden,SWE,30-Jan-20,0
Sweden,SWE,31-Jan-20,0
Sweden,SWE,1-Feb-20,0
Sweden,SWE,2-Feb-20,0
Sweden,SWE,3-Feb-20,0
Sweden,SWE,4-Feb-20,0
Sweden,SWE,5-Feb-20,0
Sweden,SWE,6-Feb-20,0
Sweden,SWE,7-Feb-20,0
Sweden,SWE,8-Feb-20,0
Sweden,SWE,9-Feb-20,0
Sweden,SWE,10-Feb-20,0
Sweden,SWE,11-Feb-20,0
Sweden,SWE,12-Feb-20,0
Sweden,SWE,13-Feb-20,0
Sweden,SWE,14-Feb-20,0
Sweden,SWE,15-Feb-20,0
Sweden,SWE,16-Feb-20,0
Sweden,SWE,17-Feb-20,0
Sweden,SWE,18-Feb-20,0
Sweden,SWE,19-Feb-20,0
Sweden,SWE,20-Feb-20,0
Sweden,SWE,21-Feb-20,0
Sweden,SWE,22-Feb-20,0
Sweden,SWE,23-Feb-20,0
Sweden,SWE,24-Feb-20,0
Sweden,SWE,25-Feb-20,0
Sweden,SWE,26-Feb-20,0
Sweden,SWE,27-Feb-20,0
Sweden,SWE,28-Feb-20,0
Sweden,SWE,29-Feb-20,0
Sweden,SWE,1-Mar-20,0
Sweden,SWE,2-Mar-20,0
Sweden,SWE,3-Mar-20,0
Sweden,SWE,4-Mar-20,0
Sweden,SWE,5-Mar-20,0
Sweden,SWE,6-Mar-20,0
Sweden,SWE,7-Mar-20,0
Sweden,SWE,8-Mar-20,0
Sweden,SWE,9-Mar-20,0
Sweden,SWE,10-Mar-20,0
Sweden,SWE,11-Mar-20,0
Sweden,SWE,12-Mar-20,0.099
Sweden,SWE,13-Mar-20,0
Sweden,SWE,14-Mar-20,0
Sweden,SWE,15-Mar-20,0
Sweden,SWE,16-Mar-20,0.198
Sweden,SWE,17-Mar-20,0.396
Sweden,SWE,18-Mar-20,0.099
Sweden,SWE,19-Mar-20,0.198
Sweden,SWE,20-Mar-20,0
Sweden,SWE,21-Mar-20,0.594
Sweden,SWE,22-Mar-20,0.396
Sweden,SWE,23-Mar-20,0.099
Sweden,SWE,24-Mar-20,0.396
Sweden,SWE,25-Mar-20,1.089
Sweden,SWE,26-Mar-20,0.594
Sweden,SWE,27-Mar-20,2.376
Sweden,SWE,28-Mar-20,2.574
Sweden,SWE,29-Mar-20,0.99
Sweden,SWE,30-Mar-20,0.792
Sweden,SWE,31-Mar-20,3.565
Sweden,SWE,1-Apr-20,3.367
Sweden,SWE,2-Apr-20,5.842
Sweden,SWE,3-Apr-20,4.258
Sweden,SWE,4-Apr-20,5.05
Sweden,SWE,5-Apr-20,3.961
Sweden,SWE,6-Apr-20,2.772
Sweden,SWE,7-Apr-20,7.525
Sweden,SWE,8-Apr-20,11.288
Sweden,SWE,9-Apr-20,9.506
Sweden,SWE,10-Apr-20,10.496
Sweden,SWE,11-Apr-20,7.624
Sweden,SWE,12-Apr-20,1.683
Sweden,SWE,13-Apr-20,1.188
Sweden,SWE,14-Apr-20,1.98
Sweden,SWE,15-Apr-20,11.288
Sweden,SWE,16-Apr-20,16.833
Sweden,SWE,17-Apr-20,12.872
Sweden,SWE,18-Apr-20,6.634
Sweden,SWE,19-Apr-20,10.991
Sweden,SWE,20-Apr-20,2.871
Sweden,SWE,21-Apr-20,3.961
Sweden,SWE,22-Apr-20,18.318
Sweden,SWE,23-Apr-20,17.031
Sweden,SWE,24-Apr-20,8.317
Sweden,SWE,25-Apr-20,12.971
Sweden,SWE,26-Apr-20,3.961
Sweden,SWE,27-Apr-20,0.198
Sweden,SWE,28-Apr-20,7.921
Sweden,SWE,29-Apr-20,8.02
Sweden,SWE,30-Apr-20,10.595
Sweden,SWE,1-May-20,12.278
Sweden,SWE,2-May-20,6.634
Sweden,SWE,3-May-20,1.584
Sweden,SWE,4-May-20,0.99
Sweden,SWE,5-May-20,8.912
Sweden,SWE,6-May-20,8.416
Sweden,SWE,7-May-20,8.614
Sweden,SWE,8-May-20,9.803
Sweden,SWE,9-May-20,13.367
Sweden,SWE,10-May-20,4.456
Sweden,SWE,11-May-20,0.495
Sweden,SWE,12-May-20,3.07
Sweden,SWE,13-May-20,5.644
Sweden,SWE,14-May-20,14.556
Sweden,SWE,15-May-20,6.832
Sweden,SWE,16-May-20,11.585
Sweden,SWE,17-May-20,2.772
Sweden,SWE,18-May-20,0.495
Sweden,SWE,19-May-20,1.881
Sweden,SWE,20-May-20,4.456
Sweden,SWE,21-May-20,8.714
Sweden,SWE,22-May-20,3.961
Sweden,SWE,23-May-20,5.347
Sweden,SWE,24-May-20,6.634
Sweden,SWE,25-May-20,0.594
Sweden,SWE,26-May-20,3.07
Sweden,SWE,27-May-20,9.506
Sweden,SWE,28-May-20,9.407
Sweden,SWE,29-May-20,4.555
Sweden,SWE,30-May-20,8.317
Sweden,SWE,31-May-20,4.456
Sweden,SWE,1-Jun-20,0
Sweden,SWE,2-Jun-20,0.792
Sweden,SWE,3-Jun-20,6.436
Sweden,SWE,4-Jun-20,7.327
Sweden,SWE,5-Jun-20,1.98
Sweden,SWE,6-Jun-20,7.624
Sweden,SWE,7-Jun-20,1.683
Sweden,SWE,8-Jun-20,0.297
Sweden,SWE,9-Jun-20,3.466
Sweden,SWE,10-Jun-20,2.277
Sweden,SWE,11-Jun-20,7.723
Sweden,SWE,12-Jun-20,1.881
Sweden,SWE,13-Jun-20,3.961
Sweden,SWE,14-Jun-20,1.98
Sweden,SWE,15-Jun-20,0
Sweden,SWE,16-Jun-20,1.683
Sweden,SWE,17-Jun-20,4.753
Sweden,SWE,18-Jun-20,10.1
Sweden,SWE,19-Jun-20,1.188
Sweden,SWE,20-Jun-20,0
Sweden,SWE,21-Jun-20,0
Sweden,SWE,22-Jun-20,0
Sweden,SWE,23-Jun-20,6.832
Sweden,SWE,24-Jun-20,3.862
Sweden,SWE,25-Jun-20,4.753
Sweden,SWE,26-Jun-20,2.079
Sweden,SWE,27-Jun-20,4.951
Sweden,SWE,28-Jun-20,0
Sweden,SWE,29-Jun-20,0
Sweden,SWE,30-Jun-20,2.971
Sweden,SWE,1-Jul-20,2.277
Sweden,SWE,2-Jul-20,3.664
Sweden,SWE,3-Jul-20,4.06
Sweden,SWE,4-Jul-20,0.891
Sweden,SWE,5-Jul-20,0
Sweden,SWE,6-Jul-20,0
Sweden,SWE,7-Jul-20,1.287
Sweden,SWE,8-Jul-20,1.386
Sweden,SWE,9-Jul-20,3.466
Sweden,SWE,10-Jul-20,1.782
Sweden,SWE,11-Jul-20,2.574
Sweden,SWE,12-Jul-20,0
Sweden,SWE,13-Jul-20,0
Sweden,SWE,14-Jul-20,0.99
Sweden,SWE,15-Jul-20,0.891
Sweden,SWE,16-Jul-20,2.673
Sweden,SWE,17-Jul-20,2.079
Sweden,SWE,18-Jul-20,2.574
Sweden,SWE,19-Jul-20,0
Sweden,SWE,20-Jul-20,0
Sweden,SWE,21-Jul-20,1.98
Sweden,SWE,22-Jul-20,0.693
Sweden,SWE,23-Jul-20,2.079
Sweden,SWE,24-Jul-20,0.891
Sweden,SWE,25-Jul-20,2.079
Sweden,SWE,26-Jul-20,0
Sweden,SWE,27-Jul-20,0
Sweden,SWE,28-Jul-20,0.297
Sweden,SWE,29-Jul-20,0.198
Sweden,SWE,30-Jul-20,2.772
Sweden,SWE,31-Jul-20,0.891
Sweden,SWE,1-Aug-20,0.396
Sweden,SWE,2-Aug-20,0
Sweden,SWE,3-Aug-20,0
Sweden,SWE,4-Aug-20,0.099
Sweden,SWE,5-Aug-20,0.297
Sweden,SWE,6-Aug-20,1.287
Sweden,SWE,7-Aug-20,0.297
Sweden,SWE,8-Aug-20,0
Sweden,SWE,9-Aug-20,0
Switzerland,CHE,31-Dec-19,0
Switzerland,CHE,1-Jan-20,0
Switzerland,CHE,2-Jan-20,0
Switzerland,CHE,3-Jan-20,0
Switzerland,CHE,4-Jan-20,0
Switzerland,CHE,5-Jan-20,0
Switzerland,CHE,6-Jan-20,0
Switzerland,CHE,7-Jan-20,0
Switzerland,CHE,8-Jan-20,0
Switzerland,CHE,9-Jan-20,0
Switzerland,CHE,10-Jan-20,0
Switzerland,CHE,11-Jan-20,0
Switzerland,CHE,12-Jan-20,0
Switzerland,CHE,13-Jan-20,0
Switzerland,CHE,14-Jan-20,0
Switzerland,CHE,15-Jan-20,0
Switzerland,CHE,16-Jan-20,0
Switzerland,CHE,17-Jan-20,0
Switzerland,CHE,18-Jan-20,0
Switzerland,CHE,19-Jan-20,0
Switzerland,CHE,20-Jan-20,0
Switzerland,CHE,21-Jan-20,0
Switzerland,CHE,22-Jan-20,0
Switzerland,CHE,23-Jan-20,0
Switzerland,CHE,24-Jan-20,0
Switzerland,CHE,25-Jan-20,0
Switzerland,CHE,26-Jan-20,0
Switzerland,CHE,27-Jan-20,0
Switzerland,CHE,28-Jan-20,0
Switzerland,CHE,29-Jan-20,0
Switzerland,CHE,30-Jan-20,0
Switzerland,CHE,31-Jan-20,0
Switzerland,CHE,1-Feb-20,0
Switzerland,CHE,2-Feb-20,0
Switzerland,CHE,3-Feb-20,0
Switzerland,CHE,4-Feb-20,0
Switzerland,CHE,5-Feb-20,0
Switzerland,CHE,6-Feb-20,0
Switzerland,CHE,7-Feb-20,0
Switzerland,CHE,8-Feb-20,0
Switzerland,CHE,9-Feb-20,0
Switzerland,CHE,10-Feb-20,0
Switzerland,CHE,11-Feb-20,0
Switzerland,CHE,12-Feb-20,0
Switzerland,CHE,13-Feb-20,0
Switzerland,CHE,14-Feb-20,0
Switzerland,CHE,15-Feb-20,0
Switzerland,CHE,16-Feb-20,0
Switzerland,CHE,17-Feb-20,0
Switzerland,CHE,18-Feb-20,0
Switzerland,CHE,19-Feb-20,0
Switzerland,CHE,20-Feb-20,0
Switzerland,CHE,21-Feb-20,0
Switzerland,CHE,22-Feb-20,0
Switzerland,CHE,23-Feb-20,0
Switzerland,CHE,24-Feb-20,0
Switzerland,CHE,25-Feb-20,0
Switzerland,CHE,26-Feb-20,0
Switzerland,CHE,27-Feb-20,0
Switzerland,CHE,28-Feb-20,0
Switzerland,CHE,29-Feb-20,0
Switzerland,CHE,1-Mar-20,0
Switzerland,CHE,2-Mar-20,0
Switzerland,CHE,3-Mar-20,0
Switzerland,CHE,4-Mar-20,0
Switzerland,CHE,5-Mar-20,0
Switzerland,CHE,6-Mar-20,0.116
Switzerland,CHE,7-Mar-20,0
Switzerland,CHE,8-Mar-20,0
Switzerland,CHE,9-Mar-20,0.116
Switzerland,CHE,10-Mar-20,0
Switzerland,CHE,11-Mar-20,0.116
Switzerland,CHE,12-Mar-20,0.116
Switzerland,CHE,13-Mar-20,0
Switzerland,CHE,14-Mar-20,0.347
Switzerland,CHE,15-Mar-20,0.462
Switzerland,CHE,16-Mar-20,0.231
Switzerland,CHE,17-Mar-20,0.116
Switzerland,CHE,18-Mar-20,0.578
Switzerland,CHE,19-Mar-20,0.693
Switzerland,CHE,20-Mar-20,0.924
Switzerland,CHE,21-Mar-20,1.155
Switzerland,CHE,22-Mar-20,1.502
Switzerland,CHE,23-Mar-20,0.462
Switzerland,CHE,24-Mar-20,0.693
Switzerland,CHE,25-Mar-20,2.311
Switzerland,CHE,26-Mar-20,1.964
Switzerland,CHE,27-Mar-20,6.702
Switzerland,CHE,28-Mar-20,4.16
Switzerland,CHE,29-Mar-20,4.391
Switzerland,CHE,30-Mar-20,2.542
Switzerland,CHE,31-Mar-20,4.391
Switzerland,CHE,1-Apr-20,9.013
Switzerland,CHE,2-Apr-20,0.578
Switzerland,CHE,3-Apr-20,6.239
Switzerland,CHE,4-Apr-20,6.008
Switzerland,CHE,5-Apr-20,6.471
Switzerland,CHE,6-Apr-20,2.195
Switzerland,CHE,7-Apr-20,2.889
Switzerland,CHE,8-Apr-20,6.586
Switzerland,CHE,9-Apr-20,7.395
Switzerland,CHE,10-Apr-20,5.893
Switzerland,CHE,11-Apr-20,5.662
Switzerland,CHE,12-Apr-20,3.004
Switzerland,CHE,13-Apr-20,3.12
Switzerland,CHE,14-Apr-20,0
Switzerland,CHE,15-Apr-20,4.853
Switzerland,CHE,16-Apr-20,8.435
Switzerland,CHE,17-Apr-20,4.968
Switzerland,CHE,18-Apr-20,4.853
Switzerland,CHE,19-Apr-20,6.008
Switzerland,CHE,20-Apr-20,2.773
Switzerland,CHE,21-Apr-20,0.809
Switzerland,CHE,22-Apr-20,5.2
Switzerland,CHE,23-Apr-20,3.466
Switzerland,CHE,24-Apr-20,5.893
Switzerland,CHE,25-Apr-20,4.737
Switzerland,CHE,26-Apr-20,2.311
Switzerland,CHE,27-Apr-20,0.924
Switzerland,CHE,28-Apr-20,1.849
Switzerland,CHE,29-Apr-20,3.12
Switzerland,CHE,30-Apr-20,3.235
Switzerland,CHE,1-May-20,1.733
Switzerland,CHE,2-May-20,1.387
Switzerland,CHE,3-May-20,3.697
Switzerland,CHE,4-May-20,0.693
Switzerland,CHE,5-May-20,0.462
Switzerland,CHE,6-May-20,0.693
Switzerland,CHE,7-May-20,2.542
Switzerland,CHE,8-May-20,1.502
Switzerland,CHE,9-May-20,0.924
Switzerland,CHE,10-May-20,0.693
Switzerland,CHE,11-May-20,0.693
Switzerland,CHE,12-May-20,0.578
Switzerland,CHE,13-May-20,2.08
Switzerland,CHE,14-May-20,0.347
Switzerland,CHE,15-May-20,2.889
Switzerland,CHE,16-May-20,0.693
Switzerland,CHE,17-May-20,0.809
Switzerland,CHE,18-May-20,0.116
Switzerland,CHE,19-May-20,0
Switzerland,CHE,20-May-20,1.271
Switzerland,CHE,21-May-20,1.849
Switzerland,CHE,22-May-20,0.924
Switzerland,CHE,23-May-20,0
Switzerland,CHE,24-May-20,0.462
Switzerland,CHE,25-May-20,0
Switzerland,CHE,26-May-20,0
Switzerland,CHE,27-May-20,0.693
Switzerland,CHE,28-May-20,0
Switzerland,CHE,29-May-20,0.809
Switzerland,CHE,30-May-20,0.231
Switzerland,CHE,31-May-20,0
Switzerland,CHE,1-Jun-20,0
Switzerland,CHE,2-Jun-20,0
Switzerland,CHE,3-Jun-20,0
Switzerland,CHE,4-Jun-20,0.347
Switzerland,CHE,5-Jun-20,0
Switzerland,CHE,6-Jun-20,0
Switzerland,CHE,7-Jun-20,0.116
Switzerland,CHE,8-Jun-20,0
Switzerland,CHE,9-Jun-20,0
Switzerland,CHE,10-Jun-20,0.231
Switzerland,CHE,11-Jun-20,1.387
Switzerland,CHE,12-Jun-20,0
Switzerland,CHE,13-Jun-20,0.231
Switzerland,CHE,14-Jun-20,0
Switzerland,CHE,15-Jun-20,0
Switzerland,CHE,16-Jun-20,0
