Entity,Code,Date,Confirmed COVID-19 deaths per million people (deaths per million),Year,GDP per capita (international-$)
Lower middle income,,"May 15, 2020",,2017,6551.06640911773
Lower middle income,,"May 16, 2020",,2017,6551.06640911773
Lower middle income,,"May 17, 2020",,2017,6551.06640911773
Lower middle income,,"May 18, 2020",,2017,6551.06640911773
Lower middle income,,"May 19, 2020",,2017,6551.06640911773
Lower middle income,,"May 20, 2020",,2017,6551.06640911773
Lower middle income,,"May 21, 2020",,2017,6551.06640911773
Lower middle income,,"May 22, 2020",,2017,6551.06640911773
Lower middle income,,"May 23, 2020",,2017,6551.06640911773
Lower middle income,,"May 24, 2020",,2017,6551.06640911773
Lower middle income,,"May 25, 2020",,2017,6551.06640911773
Lower middle income,,"May 26, 2020",,2017,6551.06640911773
Lower middle income,,"May 27, 2020",,2017,6551.06640911773
Lower middle income,,"May 28, 2020",,2017,6551.06640911773
Lower middle income,,"May 29, 2020",,2017,6551.06640911773
Lower middle income,,"May 30, 2020",,2017,6551.06640911773
Lower middle income,,"May 31, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 1, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 2, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 3, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 4, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 5, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 6, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 7, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 8, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 9, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 10, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 11, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 12, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 13, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 14, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 15, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 16, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 17, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 18, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 19, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 20, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 21, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 22, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 23, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 24, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 25, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 26, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 27, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 28, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 29, 2020",,2017,6551.06640911773
Lower middle income,,"Jun 30, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 1, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 2, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 3, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 4, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 5, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 6, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 7, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 8, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 9, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 10, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 11, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 12, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 13, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 14, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 15, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 16, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 17, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 18, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 19, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 20, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 21, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 22, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 23, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 24, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 25, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 26, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 27, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 28, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 29, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 30, 2020",,2017,6551.06640911773
Lower middle income,,"Jul 31, 2020",,2017,6551.06640911773
Lower middle income,,"Aug 1, 2020",,2017,6551.06640911773
Lower middle income,,"Aug 2, 2020",,2017,6551.06640911773
Lower middle income,,"Aug 3, 2020",,2017,6551.06640911773
Lower middle income,,"Aug 4, 2020",,2017,6551.06640911773
Lower middle income,,"Aug 5, 2020",,2017,6551.06640911773
Lower middle income,,"Aug 6, 2020",,2017,6551.06640911773
Lower middle income,,"Aug 7, 2020",,2017,6551.06640911773
Lower middle income,,"Aug 8, 2020",,2017,6551.06640911773
Lower middle income,,"Aug 9, 2020",,2017,6551.06640911773
Lower middle income,,"Aug 10, 2020",,2017,6551.06640911773
Luxembourg,LUX,"Dec 31, 2019",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 1, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 2, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 3, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 4, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 5, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 6, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 7, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 8, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 9, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 10, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 11, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 12, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 13, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 14, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 15, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 16, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 17, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 18, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 19, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 20, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 21, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 22, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 23, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 24, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 25, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 26, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 27, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 28, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 29, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 30, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Jan 31, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 1, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 2, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 3, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 4, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 5, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 6, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 7, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 8, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 9, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 10, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 11, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 12, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 13, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 14, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 15, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 16, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 17, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 18, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 19, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 20, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 21, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 22, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 23, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 24, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 25, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 26, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 27, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 28, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Feb 29, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Mar 1, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Mar 2, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Mar 3, 2020",,2017,94277.9653571589
Luxembourg,LUX,"Mar 4, 2020",,2017,94277.9653571589
Luxembourg,LUX,"Mar 5, 2020",,2017,94277.9653571589
Luxembourg,LUX,"Mar 6, 2020",,2017,94277.9653571589
Luxembourg,LUX,"Mar 7, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Mar 8, 2020",,2017,94277.9653571589
Luxembourg,LUX,"Mar 9, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Mar 10, 2020",,2017,94277.9653571589
Luxembourg,LUX,"Mar 11, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Mar 12, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Mar 13, 2020",0,2017,94277.9653571589
Luxembourg,LUX,"Mar 14, 2020",1.598,2017,94277.9653571589
Luxembourg,LUX,"Mar 15, 2020",,2017,94277.9653571589
Luxembourg,LUX,"Mar 16, 2020",1.598,2017,94277.9653571589
Luxembourg,LUX,"Mar 17, 2020",1.598,2017,94277.9653571589
Luxembourg,LUX,"Mar 18, 2020",1.598,2017,94277.9653571589
Luxembourg,LUX,"Mar 19, 2020",3.195,2017,94277.9653571589
Luxembourg,LUX,"Mar 20, 2020",6.39,2017,94277.9653571589
Luxembourg,LUX,"Mar 21, 2020",7.988,2017,94277.9653571589
Luxembourg,LUX,"Mar 22, 2020",12.78,2017,94277.9653571589
Luxembourg,LUX,"Mar 23, 2020",12.78,2017,94277.9653571589
Luxembourg,LUX,"Mar 24, 2020",12.78,2017,94277.9653571589
Luxembourg,LUX,"Mar 25, 2020",12.78,2017,94277.9653571589
Luxembourg,LUX,"Mar 26, 2020",12.78,2017,94277.9653571589
Luxembourg,LUX,"Mar 27, 2020",14.378,2017,94277.9653571589
Luxembourg,LUX,"Mar 28, 2020",23.963,2017,94277.9653571589
Luxembourg,LUX,"Mar 29, 2020",28.755,2017,94277.9653571589
Luxembourg,LUX,"Mar 30, 2020",33.548,2017,94277.9653571589
Luxembourg,LUX,"Mar 31, 2020",35.145,2017,94277.9653571589
Luxembourg,LUX,"Apr 1, 2020",36.743,2017,94277.9653571589
Luxembourg,LUX,"Apr 2, 2020",46.328,2017,94277.9653571589
Luxembourg,LUX,"Apr 3, 2020",47.925,2017,94277.9653571589
Luxembourg,LUX,"Apr 4, 2020",49.523,2017,94277.9653571589
Luxembourg,LUX,"Apr 5, 2020",49.523,2017,94277.9653571589
Luxembourg,LUX,"Apr 6, 2020",57.51,2017,94277.9653571589
Luxembourg,LUX,"Apr 7, 2020",65.498,2017,94277.9653571589
Luxembourg,LUX,"Apr 8, 2020",70.29,2017,94277.9653571589
Luxembourg,LUX,"Apr 9, 2020",73.485,2017,94277.9653571589
Luxembourg,LUX,"Apr 10, 2020",83.07,2017,94277.9653571589
Luxembourg,LUX,"Apr 11, 2020",86.265,2017,94277.9653571589
Luxembourg,LUX,"Apr 12, 2020",99.045,2017,94277.9653571589
Luxembourg,LUX,"Apr 13, 2020",105.435,2017,94277.9653571589
Luxembourg,LUX,"Apr 14, 2020",107.033,2017,94277.9653571589
Luxembourg,LUX,"Apr 15, 2020",107.033,2017,94277.9653571589
Luxembourg,LUX,"Apr 16, 2020",110.228,2017,94277.9653571589
Luxembourg,LUX,"Apr 17, 2020",110.228,2017,94277.9653571589
Luxembourg,LUX,"Apr 18, 2020",115.02,2017,94277.9653571589
Luxembourg,LUX,"Apr 19, 2020",115.02,2017,94277.9653571589
Luxembourg,LUX,"Apr 20, 2020",116.618,2017,94277.9653571589
Luxembourg,LUX,"Apr 21, 2020",119.813,2017,94277.9653571589
Luxembourg,LUX,"Apr 22, 2020",124.605,2017,94277.9653571589
Luxembourg,LUX,"Apr 23, 2020",127.8,2017,94277.9653571589
Luxembourg,LUX,"Apr 24, 2020",132.593,2017,94277.9653571589
Luxembourg,LUX,"Apr 25, 2020",135.788,2017,94277.9653571589
Luxembourg,LUX,"Apr 26, 2020",135.788,2017,94277.9653571589
Luxembourg,LUX,"Apr 27, 2020",140.58,2017,94277.9653571589
Luxembourg,LUX,"Apr 28, 2020",140.58,2017,94277.9653571589
Luxembourg,LUX,"Apr 29, 2020",142.178,2017,94277.9653571589
Luxembourg,LUX,"Apr 30, 2020",142.178,2017,94277.9653571589
Luxembourg,LUX,"May 1, 2020",143.775,2017,94277.9653571589
Luxembourg,LUX,"May 2, 2020",146.97,2017,94277.9653571589
Luxembourg,LUX,"May 3, 2020",146.97,2017,94277.9653571589
Luxembourg,LUX,"May 4, 2020",153.361,2017,94277.9653571589
Luxembourg,LUX,"May 5, 2020",153.361,2017,94277.9653571589
Luxembourg,LUX,"May 6, 2020",153.361,2017,94277.9653571589
Luxembourg,LUX,"May 7, 2020",156.556,2017,94277.9653571589
Luxembourg,LUX,"May 8, 2020",159.751,2017,94277.9653571589
Luxembourg,LUX,"May 9, 2020",159.751,2017,94277.9653571589
Luxembourg,LUX,"May 10, 2020",161.348,2017,94277.9653571589
Luxembourg,LUX,"May 11, 2020",161.348,2017,94277.9653571589
Luxembourg,LUX,"May 12, 2020",161.348,2017,94277.9653571589
Luxembourg,LUX,"May 13, 2020",162.946,2017,94277.9653571589
Luxembourg,LUX,"May 14, 2020",164.543,2017,94277.9653571589
Luxembourg,LUX,"May 15, 2020",164.543,2017,94277.9653571589
Luxembourg,LUX,"May 16, 2020",166.141,2017,94277.9653571589
Luxembourg,LUX,"May 17, 2020",166.141,2017,94277.9653571589
Luxembourg,LUX,"May 18, 2020",170.933,2017,94277.9653571589
Luxembourg,LUX,"May 19, 2020",170.933,2017,94277.9653571589
Luxembourg,LUX,"May 20, 2020",174.128,2017,94277.9653571589
Luxembourg,LUX,"May 21, 2020",174.128,2017,94277.9653571589
Luxembourg,LUX,"May 22, 2020",174.128,2017,94277.9653571589
Luxembourg,LUX,"May 23, 2020",174.128,2017,94277.9653571589
Luxembourg,LUX,"May 24, 2020",174.128,2017,94277.9653571589
Luxembourg,LUX,"May 25, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"May 26, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"May 27, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"May 28, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"May 29, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"May 30, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"May 31, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 1, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 2, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 3, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 4, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 5, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 6, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 7, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 8, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 9, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 10, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 11, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 12, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 13, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 14, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 15, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 16, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 17, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 18, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 19, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 20, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 21, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 22, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 23, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 24, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 25, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 26, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 27, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 28, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 29, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jun 30, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 1, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 2, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 3, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 4, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 5, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 6, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 7, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 8, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 9, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 10, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 11, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 12, 2020",175.726,2017,94277.9653571589
Luxembourg,LUX,"Jul 13, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 14, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 15, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 16, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 17, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 18, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 19, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 20, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 21, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 22, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 23, 2020",177.323,2017,94277.9653571589
Luxembourg,LUX,"Jul 24, 2020",178.921,2017,94277.9653571589
Luxembourg,LUX,"Jul 25, 2020",178.921,2017,94277.9653571589
Luxembourg,LUX,"Jul 26, 2020",178.921,2017,94277.9653571589
Luxembourg,LUX,"Jul 27, 2020",178.921,2017,94277.9653571589
Luxembourg,LUX,"Jul 28, 2020",178.921,2017,94277.9653571589
Luxembourg,LUX,"Jul 29, 2020",180.518,2017,94277.9653571589
Luxembourg,LUX,"Jul 30, 2020",182.116,2017,94277.9653571589
Luxembourg,LUX,"Jul 31, 2020",182.116,2017,94277.9653571589
Luxembourg,LUX,"Aug 1, 2020",182.116,2017,94277.9653571589
Luxembourg,LUX,"Aug 2, 2020",182.116,2017,94277.9653571589
Luxembourg,LUX,"Aug 3, 2020",186.908,2017,94277.9653571589
Luxembourg,LUX,"Aug 4, 2020",188.506,2017,94277.9653571589
Luxembourg,LUX,"Aug 5, 2020",188.506,2017,94277.9653571589
Luxembourg,LUX,"Aug 6, 2020",188.506,2017,94277.9653571589
Luxembourg,LUX,"Aug 7, 2020",190.103,2017,94277.9653571589
Luxembourg,LUX,"Aug 8, 2020",190.103,2017,94277.9653571589
Luxembourg,LUX,"Aug 9, 2020",190.103,2017,94277.9653571589
Luxembourg,LUX,"Aug 10, 2020",190.103,2017,94277.9653571589
Macao,MAC,"Dec 31, 2019",,2017,104861.851096529
Macao,MAC,"Jan 1, 2020",,2017,104861.851096529
Macao,MAC,"Jan 2, 2020",,2017,104861.851096529
Macao,MAC,"Jan 3, 2020",,2017,104861.851096529
Macao,MAC,"Jan 4, 2020",,2017,104861.851096529
Macao,MAC,"Jan 5, 2020",,2017,104861.851096529
Macao,MAC,"Jan 6, 2020",,2017,104861.851096529
Macao,MAC,"Jan 7, 2020",,2017,104861.851096529
Macao,MAC,"Jan 8, 2020",,2017,104861.851096529
Macao,MAC,"Jan 9, 2020",,2017,104861.851096529
Macao,MAC,"Jan 10, 2020",,2017,104861.851096529
Macao,MAC,"Jan 11, 2020",,2017,104861.851096529
Macao,MAC,"Jan 12, 2020",,2017,104861.851096529
Macao,MAC,"Jan 13, 2020",,2017,104861.851096529
Macao,MAC,"Jan 14, 2020",,2017,104861.851096529
Macao,MAC,"Jan 15, 2020",,2017,104861.851096529
Macao,MAC,"Jan 16, 2020",,2017,104861.851096529
Macao,MAC,"Jan 17, 2020",,2017,104861.851096529
Macao,MAC,"Jan 18, 2020",,2017,104861.851096529
Macao,MAC,"Jan 19, 2020",,2017,104861.851096529
Macao,MAC,"Jan 20, 2020",,2017,104861.851096529
Macao,MAC,"Jan 21, 2020",,2017,104861.851096529
Macao,MAC,"Jan 22, 2020",,2017,104861.851096529
Macao,MAC,"Jan 23, 2020",,2017,104861.851096529
Macao,MAC,"Jan 24, 2020",,2017,104861.851096529
Macao,MAC,"Jan 25, 2020",,2017,104861.851096529
Macao,MAC,"Jan 26, 2020",,2017,104861.851096529
Macao,MAC,"Jan 27, 2020",,2017,104861.851096529
Macao,MAC,"Jan 28, 2020",,2017,104861.851096529
Macao,MAC,"Jan 29, 2020",,2017,104861.851096529
Macao,MAC,"Jan 30, 2020",,2017,104861.851096529
Macao,MAC,"Jan 31, 2020",,2017,104861.851096529
Macao,MAC,"Feb 1, 2020",,2017,104861.851096529
Macao,MAC,"Feb 2, 2020",,2017,104861.851096529
Macao,MAC,"Feb 3, 2020",,2017,104861.851096529
Macao,MAC,"Feb 4, 2020",,2017,104861.851096529
Macao,MAC,"Feb 5, 2020",,2017,104861.851096529
Macao,MAC,"Feb 6, 2020",,2017,104861.851096529
Macao,MAC,"Feb 7, 2020",,2017,104861.851096529
Macao,MAC,"Feb 8, 2020",,2017,104861.851096529
Macao,MAC,"Feb 9, 2020",,2017,104861.851096529
Macao,MAC,"Feb 10, 2020",,2017,104861.851096529
Macao,MAC,"Feb 11, 2020",,2017,104861.851096529
Macao,MAC,"Feb 12, 2020",,2017,104861.851096529
Macao,MAC,"Feb 13, 2020",,2017,104861.851096529
Macao,MAC,"Feb 14, 2020",,2017,104861.851096529
Macao,MAC,"Feb 15, 2020",,2017,104861.851096529
Macao,MAC,"Feb 16, 2020",,2017,104861.851096529
Macao,MAC,"Feb 17, 2020",,2017,104861.851096529
Macao,MAC,"Feb 18, 2020",,2017,104861.851096529
Macao,MAC,"Feb 19, 2020",,2017,104861.851096529
Macao,MAC,"Feb 20, 2020",,2017,104861.851096529
Macao,MAC,"Feb 21, 2020",,2017,104861.851096529
Macao,MAC,"Feb 22, 2020",,2017,104861.851096529
Macao,MAC,"Feb 23, 2020",,2017,104861.851096529
Macao,MAC,"Feb 24, 2020",,2017,104861.851096529
Macao,MAC,"Feb 25, 2020",,2017,104861.851096529
Macao,MAC,"Feb 26, 2020",,2017,104861.851096529
Macao,MAC,"Feb 27, 2020",,2017,104861.851096529
Macao,MAC,"Feb 28, 2020",,2017,104861.851096529
Macao,MAC,"Feb 29, 2020",,2017,104861.851096529
Macao,MAC,"Mar 1, 2020",,2017,104861.851096529
Macao,MAC,"Mar 2, 2020",,2017,104861.851096529
Macao,MAC,"Mar 3, 2020",,2017,104861.851096529
Macao,MAC,"Mar 4, 2020",,2017,104861.851096529
Macao,MAC,"Mar 5, 2020",,2017,104861.851096529
Macao,MAC,"Mar 6, 2020",,2017,104861.851096529
Macao,MAC,"Mar 7, 2020",,2017,104861.851096529
Macao,MAC,"Mar 8, 2020",,2017,104861.851096529
Macao,MAC,"Mar 9, 2020",,2017,104861.851096529
Macao,MAC,"Mar 10, 2020",,2017,104861.851096529
Macao,MAC,"Mar 11, 2020",,2017,104861.851096529
Macao,MAC,"Mar 12, 2020",,2017,104861.851096529
Macao,MAC,"Mar 13, 2020",,2017,104861.851096529
Macao,MAC,"Mar 14, 2020",,2017,104861.851096529
Macao,MAC,"Mar 15, 2020",,2017,104861.851096529
Macao,MAC,"Mar 16, 2020",,2017,104861.851096529
Macao,MAC,"Mar 17, 2020",,2017,104861.851096529
Macao,MAC,"Mar 18, 2020",,2017,104861.851096529
Macao,MAC,"Mar 19, 2020",,2017,104861.851096529
Macao,MAC,"Mar 20, 2020",,2017,104861.851096529
Macao,MAC,"Mar 21, 2020",,2017,104861.851096529
Macao,MAC,"Mar 22, 2020",,2017,104861.851096529
Macao,MAC,"Mar 23, 2020",,2017,104861.851096529
Macao,MAC,"Mar 24, 2020",,2017,104861.851096529
Macao,MAC,"Mar 25, 2020",,2017,104861.851096529
Macao,MAC,"Mar 26, 2020",,2017,104861.851096529
Macao,MAC,"Mar 27, 2020",,2017,104861.851096529
Macao,MAC,"Mar 28, 2020",,2017,104861.851096529
Macao,MAC,"Mar 29, 2020",,2017,104861.851096529
Macao,MAC,"Mar 30, 2020",,2017,104861.851096529
Macao,MAC,"Mar 31, 2020",,2017,104861.851096529
Macao,MAC,"Apr 1, 2020",,2017,104861.851096529
Macao,MAC,"Apr 2, 2020",,2017,104861.851096529
Macao,MAC,"Apr 3, 2020",,2017,104861.851096529
Macao,MAC,"Apr 4, 2020",,2017,104861.851096529
Macao,MAC,"Apr 5, 2020",,2017,104861.851096529
Macao,MAC,"Apr 6, 2020",,2017,104861.851096529
Macao,MAC,"Apr 7, 2020",,2017,104861.851096529
Macao,MAC,"Apr 8, 2020",,2017,104861.851096529
Macao,MAC,"Apr 9, 2020",,2017,104861.851096529
Macao,MAC,"Apr 10, 2020",,2017,104861.851096529
Macao,MAC,"Apr 11, 2020",,2017,104861.851096529
Macao,MAC,"Apr 12, 2020",,2017,104861.851096529
Macao,MAC,"Apr 13, 2020",,2017,104861.851096529
Macao,MAC,"Apr 14, 2020",,2017,104861.851096529
